company,date,exercice,concept,amount,price
tecnicas_reu,24/01/2007,2006,A Cuenta,0.3000,"21,8000"
tubacex,03/06/2019,2018,Complementario,0.0230,"2,4850"
tubacex,03/05/2019,2018,Complementario,0.0230,"2,4850"
tubacex,18/01/2019,2018,A Cuenta,0.0230,"2,4850"
tubacex,06/06/2016,2015,A Cuenta,0.0259,"2,4850"
tubacex,01/07/2015,2014,Complementario,0.0501,"2,4850"
tubacex,20/01/2015,2014,A Cuenta,0.0230,"2,4850"
tubacex,01/07/2014,2013,Complementario,0.0231,"2,4850"
tubacex,11/11/2013,2013,A Cuenta,0.0230,"2,4850"
tubacex,01/07/2013,2012,Complementario,0.0043,"2,4850"
tubacex,15/04/2013,2012,A Cuenta,0.0230,"2,4850"
tubacex,15/07/2009,2008,Unico,0.1013,"2,4850"
tubacex,15/07/2008,2007,Unico,0.1513,"2,4850"
tubacex,14/07/2007,2006,A Cuenta,0.0944,"2,4850"
tubacex,15/09/2006,2005,Complementario,0.0233,"2,4850"
tubacex,14/07/2006,2005,A Cuenta,0.0543,"2,4850"
tubacex,15/09/2005,2004,Extraordinario,0.0144,"2,4850"
tubacex,15/07/2005,2004,Unico,0.0371,"2,4850"
tubacex,15/07/2004,2003,Unico,0.0185,"2,4850"
tubacex,15/07/2003,2002,Unico,0.0426,"2,4850"
tubacex,15/07/2002,2001,Unico,0.0426,"2,4850"
tubacex,20/07/2001,2000,Unico,0.0305,"2,4850"
tubacex,12/06/2000,1999,Unico,0.0423,"2,4850"
tubos_reuni.,18/06/2015,2014,A Cuenta,0.0115,"0,1958"
tubos_reuni.,20/06/2014,2013,A Cuenta,0.0180,"0,1958"
tubos_reuni.,20/06/2013,2012,Unico,0.0230,"0,1958"
tubos_reuni.,20/06/2012,2011,Complementario,0.0180,"0,1958"
tubos_reuni.,20/12/2011,2011,A Cuenta,0.0120,"0,1958"
tubos_reuni.,10/07/2009,2008,Complementario,0.0400,"0,1958"
tubos_reuni.,10/04/2009,2008,A Cuenta,0.0350,"0,1958"
solaria,03/10/2011,2010,A Cuenta,0.0200,"8,9200"
solaria,23/05/2011,2010,A Cuenta,0.0150,"8,9200"
tubos_reuni.,12/01/2009,2008,A Cuenta,0.0350,"0,1958"
tubos_reuni.,10/10/2008,2008,A Cuenta,0.0350,"0,1958"
tubos_reuni.,10/07/2008,2007,Complementario,0.0450,"0,1958"
tubos_reuni.,10/04/2008,2007,A Cuenta,0.0350,"0,1958"
tubos_reuni.,27/12/2007,2007,A Cuenta,0.0454,"0,1958"
tubos_reuni.,05/10/2007,2007,A Cuenta,0.1000,"0,1958"
tubos_reuni.,10/07/2007,2006,Complementario,0.1000,"0,1958"
tubos_reuni.,10/04/2007,2006,A Cuenta,0.0900,"0,1958"
tubos_reuni.,10/01/2007,2006,A Cuenta,0.0600,"0,1958"
tubos_reuni.,10/10/2006,2006,A Cuenta,0.0500,"0,1958"
tubos_reuni.,10/07/2006,2005,Complementario,0.0500,"0,1958"
tubos_reuni.,10/04/2006,2005,A Cuenta,0.0400,"0,1958"
tubos_reuni.,10/01/2006,2005,A Cuenta,0.0340,"0,1958"
tubos_reuni.,10/10/2005,2005,A Cuenta,0.1000,"0,1958"
tubos_reuni.,07/07/2005,2004,Complementario,0.1125,"0,1958"
tubos_reuni.,03/03/2005,2004,A Cuenta,0.0636,"0,1958"
tubos_reuni.,03/12/2004,2004,A Cuenta,0.0586,"0,1958"
tubos_reuni.,14/07/2004,2003,Complementario,0.0930,"0,1958"
tubos_reuni.,10/03/2004,2003,A Cuenta,0.0530,"0,1958"
tubos_reuni.,10/12/2003,2003,A Cuenta,0.0488,"0,1958"
tubos_reuni.,10/07/2003,2002,Complementario,0.2600,"0,1958"
tubos_reuni.,10/03/2003,2002,A Cuenta,0.1765,"0,1958"
tubos_reuni.,10/12/2002,2002,A Cuenta,0.1463,"0,1958"
tubos_reuni.,10/06/2002,2001,Complementario,0.1463,"0,1958"
tubos_reuni.,15/03/2002,2001,A Cuenta,0.1463,"0,1958"
tubos_reuni.,11/12/2001,2001,A Cuenta,0.1244,"0,1958"
telefonica,19/12/2019,2019,n.a. (14R),0.2000,"6,2160"
telefonica,20/06/2019,2019,n.a. (14R),0.2000,"6,2160"
telefonica,20/12/2018,2018,n.a. (14R),0.2000,"6,2160"
telefonica,15/06/2018,2018,n.a. (14R),0.2000,"6,2160"
telefonica,14/12/2017,2016,A Cuenta,0.2000,"6,2160"
telefonica,16/06/2017,2016,A Cuenta,0.2000,"6,2160"
telefonica,01/12/2016,2016,A Cuenta,0.3400,"6,2160"
telefonica,19/05/2016,2015,A Cuenta,0.4000,"6,2160"
telefonica,18/11/2015,2015,A Cuenta,0.3450,"6,2160"
telefonica,12/05/2015,2015,A Cuenta,0.4000,"6,2160"
telefonica,19/11/2014,2014,A Cuenta,0.3360,"6,2160"
telefonica,07/05/2014,2013,Complementario,0.4000,"6,2160"
telefonica,06/11/2013,2013,A Cuenta,0.3500,"6,2160"
telefonica,18/05/2012,2011,Complementario,0.5300,"6,2160"
telefonica,18/05/2012,2012,A Cuenta,0.2850,"6,2160"
telefonica,07/11/2011,2011,A Cuenta,0.7700,"6,2160"
telefonica,06/05/2011,2011,A Cuenta,0.7500,"6,2160"
telefonica,08/11/2010,2010,A Cuenta,0.6500,"6,2160"
telefonica,11/05/2010,2010,A Cuenta,0.6500,"6,2160"
telefonica,11/11/2009,2009,A Cuenta,0.5000,"6,2160"
telefonica,12/05/2009,2009,A Cuenta,0.5000,"6,2160"
telefonica,12/11/2008,2008,A Cuenta,0.5000,"6,2160"
telefonica,13/05/2008,2007,Complementario,0.4000,"6,2160"
telefonica,14/11/2007,2007,A Cuenta,0.3500,"6,2160"
telefonica,17/05/2007,2006,Complementario,0.3000,"6,2160"
telefonica,10/11/2006,2006,A Cuenta,0.3000,"6,2160"
telefonica,12/05/2006,2005,A Cuenta,0.2500,"6,2160"
telefonica,13/05/2005,2004,A Cuenta,0.2300,"6,2160"
telefonica,14/05/2004,2003,Unico,0.2000,"6,2160"
siemens_gam,04/04/2019,2018,A Cuenta,0.0257,"15,1900"
siemens_gam,04/03/2019,2018,A Cuenta,0.0257,"15,1900"
siemens_gam,05/07/2017,2016,A Cuenta,0.1106,"15,1900"
siemens_gam,11/04/2017,2016,Extraordinario,3.5976,"15,1900"
siemens_gam,04/07/2016,2015,Unico,0.1524,"15,1900"
siemens_gam,03/07/2015,2014,Unico,0.0825,"15,1900"
siemens_gam,27/07/2012,2011,Complementario,0.0068,"15,1900"
siemens_gam,10/07/2012,2011,A Cuenta,0.0430,"15,1900"
siemens_gam,20/07/2011,2010,Complementario,0.0068,"15,1900"
siemens_gam,01/07/2011,2010,A Cuenta,0.0440,"15,1900"
siemens_gam,02/07/2010,2009,Unico,0.1160,"15,1900"
siemens_gam,24/06/2009,2008,Unico,0.2000,"15,1900"
siemens_gam,20/06/2008,2007,Unico,0.2300,"15,1900"
siemens_gam,20/06/2007,2006,Unico,0.2070,"15,1900"
siemens_gam,29/06/2006,2005,Unico,0.1644,"15,1900"
siemens_gam,15/06/2005,2004,Complementario,0.1577,"15,1900"
siemens_gam,10/01/2005,2004,A Cuenta,0.1357,"15,1900"
siemens_gam,18/06/2004,2003,Complementario,0.1433,"15,1900"
siemens_gam,08/01/2004,2003,A Cuenta,0.3700,"15,1900"
siemens_gam,09/06/2003,2002,Extraordinario,0.3700,"15,1900"
sniace,,,,0.0000,"0,0523"
santander,01/11/2019,2019,A Cuenta,0.1000,"3,8590"
santander,02/05/2019,2018,Complementario,0.0650,"3,8590"
santander,01/02/2019,2018,A Cuenta,0.0650,"3,8590"
santander,05/11/2018,2018,A Cuenta,0.0350,"3,8590"
santander,01/08/2018,2018,A Cuenta,0.0650,"3,8590"
santander,02/05/2018,2017,Complementario,0.0600,"3,8590"
santander,01/02/2018,2017,A Cuenta,0.0600,"3,8590"
santander,03/11/2017,2017,A Cuenta,0.0400,"3,8590"
santander,04/08/2017,2017,A Cuenta,0.0600,"3,8590"
santander,02/05/2017,2016,Complementario,0.0550,"3,8590"
santander,01/02/2017,2016,A Cuenta,0.0550,"3,8590"
santander,03/11/2016,2016,A Cuenta,0.0450,"3,8590"
santander,01/08/2016,2016,A Cuenta,0.0550,"3,8590"
santander,03/05/2016,2015,A Cuenta,0.0500,"3,8590"
santander,01/02/2016,2015,A Cuenta,0.0500,"3,8590"
santander,20/10/2015,2015,A Cuenta,0.0500,"3,8590"
solarpack,,,,0.0000,"14,4000"
santander,01/08/2015,2015,A Cuenta,0.0500,"3,8590"
santander,14/04/2015,2014,Complementario,0.1510,"3,8590"
santander,14/01/2015,2014,A Cuenta,0.1460,"3,8590"
santander,20/10/2014,2014,A Cuenta,0.1510,"3,8590"
santander,15/07/2014,2014,A Cuenta,0.1520,"3,8590"
santander,14/04/2014,2013,Complementario,0.1490,"3,8590"
santander,15/01/2014,2013,A Cuenta,0.1520,"3,8590"
santander,16/10/2013,2013,A Cuenta,0.1530,"3,8590"
santander,15/07/2013,2013,A Cuenta,0.1500,"3,8590"
santander,12/04/2013,2012,Complementario,0.1500,"3,8590"
santander,15/01/2013,2012,A Cuenta,0.1520,"3,8590"
santander,17/10/2012,2012,A Cuenta,0.1500,"3,8590"
santander,13/07/2012,2012,A Cuenta,0.1520,"3,8590"
santander,13/04/2012,2011,A Cuenta,0.2200,"3,8590"
santander,16/01/2012,2011,A Cuenta,0.1190,"3,8590"
santander,17/10/2011,2011,A Cuenta,0.1260,"3,8590"
santander,01/08/2011,2011,A Cuenta,0.1352,"3,8590"
santander,01/05/2011,2010,A Cuenta,0.2288,"3,8590"
santander,17/01/2011,2010,A Cuenta,0.1170,"3,8590"
santander,15/10/2010,2010,A Cuenta,0.1190,"3,8590"
santander,01/08/2010,2010,A Cuenta,0.1352,"3,8590"
santander,01/05/2010,2009,A Cuenta,0.2218,"3,8590"
santander,01/02/2010,2009,A Cuenta,0.1229,"3,8590"
santander,16/10/2009,2009,A Cuenta,0.1200,"3,8590"
santander,01/08/2009,2009,A Cuenta,0.1352,"3,8590"
santander,01/05/2009,2008,A Cuenta,0.2574,"3,8590"
santander,02/02/2009,2008,A Cuenta,0.1229,"3,8590"
santander,01/11/2008,2008,A Cuenta,0.1352,"3,8590"
santander,01/08/2008,2008,A Cuenta,0.1352,"3,8590"
santander,02/05/2008,2007,Complementario,0.2820,"3,8590"
santander,01/02/2008,2007,A Cuenta,0.1229,"3,8590"
santander,01/11/2007,2007,A Cuenta,0.1229,"3,8590"
santander,01/08/2007,2007,A Cuenta,0.1229,"3,8590"
santander,01/05/2007,2006,A Cuenta,0.1999,"3,8590"
santander,01/02/2007,2006,A Cuenta,0.1069,"3,8590"
santander,01/11/2006,2006,A Cuenta,0.1069,"3,8590"
santander,01/08/2006,2006,A Cuenta,0.1069,"3,8590"
santander,01/05/2006,2005,A Cuenta,0.1376,"3,8590"
santander,01/02/2006,2005,A Cuenta,0.0930,"3,8590"
santander,01/11/2005,2005,A Cuenta,0.0930,"3,8590"
santander,01/08/2005,2005,A Cuenta,0.0930,"3,8590"
santander,01/05/2005,2004,Complementario,0.0842,"3,8590"
santander,01/02/2005,2004,A Cuenta,0.0830,"3,8590"
santander,01/11/2004,2004,A Cuenta,0.0830,"3,8590"
santander,01/08/2004,2004,A Cuenta,0.0830,"3,8590"
santander,01/05/2004,2003,Complementario,0.0704,"3,8590"
santander,01/02/2004,2003,A Cuenta,0.0775,"3,8590"
santander,01/11/2003,2003,A Cuenta,0.0775,"3,8590"
santander,01/08/2003,2003,A Cuenta,0.0775,"3,8590"
santander,01/05/2003,2002,Complementario,0.0607,"3,8590"
santander,01/02/2003,2002,A Cuenta,0.0751,"3,8590"
santander,01/11/2002,2002,A Cuenta,0.0751,"3,8590"
santander,01/08/2002,2002,A Cuenta,0.0775,"3,8590"
santander,30/04/2002,2001,Complementario,0.0631,"3,8590"
santander,31/01/2002,2001,A Cuenta,0.0751,"3,8590"
santander,31/10/2001,2001,A Cuenta,0.0751,"3,8590"
santander,31/07/2001,2001,A Cuenta,0.0751,"3,8590"
santander,30/04/2001,2000,Complementario,0.0751,"3,8590"
santander,31/01/2001,2000,A Cuenta,0.0661,"3,8590"
santander,31/10/2000,2000,A Cuenta,0.0661,"3,8590"
santander,31/07/2000,2000,A Cuenta,0.0661,"3,8590"
santander,29/04/2000,1999,Complementario,0.0625,"3,8590"
santander,31/01/2000,1999,A Cuenta,0.0550,"3,8590"
repsol,09/01/2020,2019,A Cuenta,0.4240,"12,7550"
repsol,08/07/2019,2018,Complementario,0.5050,"12,7550"
repsol,11/01/2019,2018,A Cuenta,0.4110,"12,7550"
repsol,10/07/2018,2017,Complementario,0.4850,"12,7550"
repsol,04/07/2017,2016,Complementario,0.4260,"12,7550"
repsol,10/01/2017,2016,A Cuenta,0.3350,"12,7550"
repsol,09/01/2017,2017,A Cuenta,0.3880,"12,7550"
repsol,06/07/2016,2015,Complementario,0.2920,"12,7550"
repsol,05/07/2016,2015,Complementario,0.2920,"12,7550"
repsol,19/12/2015,2015,A Cuenta,0.4660,"12,7550"
repsol,18/06/2015,2014,Complementario,0.4840,"12,7550"
repsol,22/12/2014,2014,A Cuenta,0.4720,"12,7550"
repsol,19/06/2014,2013,Complementario,0.4850,"12,7550"
repsol,06/06/2014,2014,A Cuenta,1.0000,"12,7550"
repsol,23/12/2013,2013,A Cuenta,0.4770,"12,7550"
repsol,20/06/2013,2013,A Cuenta,0.4450,"12,7550"
repsol,20/06/2013,2012,A Cuenta,0.0400,"12,7550"
repsol,25/12/2012,2012,A Cuenta,0.4730,"12,7550"
repsol,21/06/2012,2012,Complementario,0.5450,"12,7550"
repsol,10/01/2012,2011,A Cuenta,0.5775,"12,7550"
repsol,07/07/2011,2010,Complementario,0.5250,"12,7550"
repsol,13/01/2011,2010,A Cuenta,0.5250,"12,7550"
repsol,08/07/2010,2009,Complementario,0.4250,"12,7550"
repsol,22/12/2009,2009,A Cuenta,0.4250,"12,7550"
repsol,09/07/2009,2008,Complementario,0.5250,"12,7550"
repsol,15/01/2009,2008,A Cuenta,0.5250,"12,7550"
repsol,09/07/2008,2007,Complementario,0.5000,"12,7550"
repsol,15/01/2008,2007,A Cuenta,0.5000,"12,7550"
repsol,05/07/2007,2006,Complementario,0.3600,"12,7550"
repsol,11/01/2007,2006,A Cuenta,0.3600,"12,7550"
repsol,05/07/2006,2005,Complementario,0.3000,"12,7550"
repsol,12/01/2006,2005,A Cuenta,0.3000,"12,7550"
repsol,05/07/2005,2004,Complementario,0.2500,"12,7550"
repsol,11/01/2005,2004,A Cuenta,0.2500,"12,7550"
repsol,01/07/2004,2003,Complementario,0.2000,"12,7550"
repsol,15/01/2004,2003,A Cuenta,0.2000,"12,7550"
repsol,15/07/2003,2002,Complementario,0.1600,"12,7550"
repsol,22/01/2003,2002,A Cuenta,0.1500,"12,7550"
repsol,11/01/2002,2001,Unico,0.2100,"12,7550"
repsol,12/07/2001,2000,Complementario,0.3100,"12,7550"
repsol,11/01/2001,2000,A Cuenta,0.1900,"12,7550"
repsol,13/07/2000,1999,Complementario,0.2600,"12,7550"
repsol,13/01/2000,1999,A Cuenta,0.1600,"12,7550"
sacyr,30/01/2020,2019,A Cuenta,0.0560,"2,6000"
sacyr,04/07/2019,2018,Complementario,0.0540,"2,6000"
sacyr,30/01/2019,2018,Complementario,0.0510,"2,6000"
sacyr,11/07/2018,2017,A Cuenta,0.0510,"2,6000"
sacyr,09/02/2018,2017,A Cuenta,0.0520,"2,6000"
sacyr,15/09/2015,2015,A Cuenta,0.0500,"2,6000"
sacyr,24/05/2011,2011,A Cuenta,0.1000,"2,6000"
sacyr,31/10/2008,2008,A Cuenta,0.1500,"2,6000"
sacyr,10/07/2008,2008,A Cuenta,0.1500,"2,6000"
sacyr,08/04/2008,2007,A Cuenta,0.1500,"2,6000"
sacyr,11/01/2008,2007,A Cuenta,0.1500,"2,6000"
sacyr,11/10/2007,2007,A Cuenta,0.1500,"2,6000"
sacyr,17/07/2007,2007,A Cuenta,0.1500,"2,6000"
sacyr,13/04/2007,2006,A Cuenta,0.1850,"2,6000"
sacyr,16/01/2007,2006,A Cuenta,0.1050,"2,6000"
sacyr,13/10/2006,2006,A Cuenta,0.1050,"2,6000"
sacyr,21/07/2006,2006,A Cuenta,0.1050,"2,6000"
sacyr,12/04/2006,2005,Complementario,0.1200,"2,6000"
sacyr,13/01/2006,2005,A Cuenta,0.1000,"2,6000"
sacyr,14/10/2005,2005,A Cuenta,0.1000,"2,6000"
sacyr,29/07/2005,2005,A Cuenta,0.1000,"2,6000"
sacyr,15/04/2005,2004,Complementario,0.1350,"2,6000"
sacyr,14/01/2005,2004,A Cuenta,0.0750,"2,6000"
sacyr,15/10/2004,2004,A Cuenta,0.0750,"2,6000"
sacyr,28/07/2004,2004,A Cuenta,0.0770,"2,6000"
sacyr,29/06/2004,2003,Complementario,0.0750,"2,6000"
sacyr,09/01/2004,2003,A Cuenta,0.0750,"2,6000"
sacyr,16/10/2003,2003,Extraordinario,0.1200,"2,6000"
sacyr,15/10/2003,2003,A Cuenta,0.0750,"2,6000"
sacyr,14/07/2003,2003,A Cuenta,0.0750,"2,6000"
sacyr,10/04/2003,2002,Complementario,0.0750,"2,6000"
sacyr,31/01/2003,2002,A Cuenta,0.0750,"2,6000"
sacyr,30/10/2002,2002,A Cuenta,0.0750,"2,6000"
sacyr,24/07/2002,2002,A Cuenta,0.0750,"2,6000"
sacyr,05/04/2002,2001,Complementario,0.0625,"2,6000"
sacyr,30/01/2002,2001,A Cuenta,0.0625,"2,6000"
sacyr,05/11/2001,2001,A Cuenta,0.0625,"2,6000"
sacyr,30/07/2001,2001,A Cuenta,0.0625,"2,6000"
sacyr,04/01/2001,2000,Complementario,0.1500,"2,6000"
sacyr,03/07/2000,2000,A Cuenta,0.0500,"2,6000"
sacyr,19/04/2000,1999,Complementario,0.0946,"2,6000"
sacyr,03/01/2000,1999,A Cuenta,0.0654,"2,6000"
rovi,04/07/2019,2018,Unico,0.0798,"26,2000"
rovi,05/07/2018,2017,Unico,0.1207,"26,2000"
rovi,05/07/2017,2016,Unico,0.1830,"26,2000"
rovi,05/07/2016,2015,Unico,0.1390,"26,2000"
rovi,02/07/2015,2014,Unico,0.1690,"26,2000"
rovi,03/07/2014,2013,Unico,0.1612,"26,2000"
rovi,03/07/2013,2012,Unico,0.1366,"26,2000"
rovi,04/07/2012,2011,Unico,0.1269,"26,2000"
rovi,06/07/2011,2010,Unico,0.1721,"26,2000"
rovi,06/07/2010,2009,Unico,0.1410,"26,2000"
rovi,08/07/2009,2008,Complementario,0.0865,"26,2000"
rovi,17/09/2008,2008,A Cuenta,0.0783,"26,2000"
san_jose,,,,0.0000,"6,6300"
service_p.s.,,,,0.0000,"0,4520"
renta_corp.,15/11/2019,2019,A Cuenta,0.0373,"3,1000"
renta_corp.,30/04/2019,2018,Complementario,0.0592,"3,1000"
renta_corp.,06/11/2018,2018,A Cuenta,0.0342,"3,1000"
renta_corp.,07/05/2008,2007,Unico,0.4271,"3,1000"
renta_corp.,12/04/2007,2006,Unico,0.5693,"3,1000"
renta_4,26/11/2019,2019,A Cuenta,0.2000,"6,7000"
renta_4,08/05/2019,2018,Complementario,0.0800,"6,7000"
renta_4,06/11/2018,2018,A Cuenta,0.2200,"6,7000"
renta_4,07/05/2018,2017,Complementario,0.1000,"6,7000"
renta_4,13/11/2017,2017,A Cuenta,0.2000,"6,7000"
renta_4,09/05/2017,2016,Complementario,0.0940,"6,7000"
renta_4,04/11/2016,2016,A Cuenta,0.1025,"6,7000"
renta_4,09/05/2016,2015,Complementario,0.0384,"6,7000"
renta_4,30/10/2015,2015,A Cuenta,0.1340,"6,7000"
renta_4,30/04/2015,2014,Complementario,0.1016,"6,7000"
renta_4,31/10/2014,2014,A Cuenta,0.0630,"6,7000"
renta_4,06/05/2014,2013,Complementario,0.0210,"6,7000"
renta_4,11/11/2013,2013,A Cuenta,0.0500,"6,7000"
renta_4,13/11/2012,2012,A Cuenta,0.0750,"6,7000"
renta_4,07/12/2011,2011,A Cuenta,0.0500,"6,7000"
renta_4,06/05/2011,2010,Complementario,0.0500,"6,7000"
renta_4,07/12/2010,2010,A Cuenta,0.1000,"6,7000"
renta_4,30/11/2009,2009,A Cuenta,0.1000,"6,7000"
renta_4,12/05/2008,2007,Complementario,0.0500,"6,7000"
renta_4,11/02/2008,2008,A Cuenta,0.1500,"6,7000"
reig_jofre,23/05/2019,2018,A Cuenta,0.0450,"2,5100"
reig_jofre,02/07/2018,2017,A Cuenta,0.0460,"2,5100"
reig_jofre,06/07/2017,2016,A Cuenta,0.0470,"2,5100"
reig_jofre,06/06/2013,2012,Unico,0.0370,"2,5100"
reno_m.sa,15/05/2019,2018,Unico,0.0070,"0,7820"
reno_m.sa,16/05/2018,2017,Unico,0.0031,"0,7820"
reno_m.sa,12/05/2016,2015,Unico,0.0052,"0,7820"
reno_m.sa,13/05/2002,2001,Unico,0.0165,"0,7820"
reno_m.sa,19/05/2001,2000,Unico,0.0310,"0,7820"
reno_m.sa,22/05/2000,1999,Unico,0.0189,"0,7820"
realia,19/06/2008,2008,A Cuenta,0.0600,"0,8980"
realia,19/06/2008,2007,Complementario,0.0140,"0,8980"
realia,17/12/2007,2007,A Cuenta,0.1200,"0,8980"
realia,02/07/2007,2007,A Cuenta,0.1200,"0,8980"
r.e.c.,07/01/2020,2019,A Cuenta,0.2727,"18,1600"
r.e.c.,01/07/2019,2018,Complementario,0.7104,"18,1600"
r.e.c.,08/01/2019,2018,A Cuenta,0.2727,"18,1600"
r.e.c.,02/07/2018,2017,Complementario,0.6639,"18,1600"
r.e.c.,05/01/2018,2017,A Cuenta,0.2549,"18,1600"
r.e.c.,03/07/2017,2016,Complementario,0.6205,"18,1600"
r.e.c.,05/01/2017,2016,A Cuenta,0.2382,"18,1600"
r.e.c.,28/06/2016,2015,Complementario,2.3194,"18,1600"
r.e.c.,04/01/2016,2015,A Cuenta,0.8906,"18,1600"
r.e.c.,01/07/2015,2014,Complementario,2.1677,"18,1600"
r.e.c.,02/01/2015,2014,A Cuenta,0.8323,"18,1600"
r.e.c.,01/07/2014,2013,Complementario,1.8185,"18,1600"
r.e.c.,02/01/2014,2013,A Cuenta,0.7237,"18,1600"
r.e.c.,01/07/2013,2012,Complementario,1.6887,"18,1600"
r.e.c.,02/01/2013,2012,A Cuenta,0.6764,"18,1600"
r.e.c.,02/07/2012,2011,Complementario,1.5360,"18,1600"
r.e.c.,02/01/2012,2011,A Cuenta,0.6764,"18,1600"
r.e.c.,01/07/2011,2010,Complementario,1.2869,"18,1600"
r.e.c.,03/01/2011,2010,A Cuenta,0.5882,"18,1600"
r.e.c.,01/07/2010,2009,Complementario,0.9666,"18,1600"
r.e.c.,04/01/2010,2009,A Cuenta,0.5115,"18,1600"
r.e.c.,01/07/2009,2008,Complementario,0.8310,"18,1600"
r.e.c.,02/01/2009,2008,A Cuenta,0.4487,"18,1600"
r.e.c.,01/07/2008,2007,Complementario,0.7003,"18,1600"
r.e.c.,02/01/2008,2007,A Cuenta,0.3868,"18,1600"
r.e.c.,02/07/2007,2006,Complementario,0.5734,"18,1600"
r.e.c.,02/01/2007,2006,A Cuenta,0.3250,"18,1600"
r.e.c.,03/07/2006,2005,Complementario,0.4596,"18,1600"
r.e.c.,02/01/2006,2005,A Cuenta,0.2708,"18,1600"
r.e.c.,01/07/2005,2004,Complementario,0.3763,"18,1600"
r.e.c.,03/01/2005,2004,A Cuenta,0.2375,"18,1600"
r.e.c.,01/07/2004,2003,Complementario,0.3360,"18,1600"
r.e.c.,02/01/2004,2003,A Cuenta,0.2120,"18,1600"
r.e.c.,01/07/2003,2002,Complementario,0.2900,"18,1600"
r.e.c.,03/01/2003,2002,A Cuenta,0.1900,"18,1600"
r.e.c.,02/07/2002,2001,Complementario,0.2750,"18,1600"
r.e.c.,03/01/2002,2001,A Cuenta,0.1800,"18,1600"
r.e.c.,03/07/2001,2000,Complementario,0.2450,"18,1600"
r.e.c.,02/01/2001,2000,A Cuenta,0.1700,"18,1600"
r.e.c.,03/07/2000,1999,Complementario,0.2150,"18,1600"
quabit,27/10/2006,2006,A Cuenta,0.2400,"1,0540"
oryzon,,,,0.0000,"3,0950"
prosegur,15/01/2020,2019,A Cuenta,0.0330,"3,8240"
prosegur,16/10/2019,2016,A Cuenta,0.0276,"3,8240"
prosegur,14/10/2019,2018,Complementario,0.0320,"3,8240"
prosegur,09/07/2019,2018,A Cuenta,0.0320,"3,8240"
prosegur,08/04/2019,2018,A Cuenta,0.0320,"3,8240"
prosegur,16/01/2019,2018,A Cuenta,0.0320,"3,8240"
prosegur,11/10/2018,2017,A Cuenta,0.0291,"3,8240"
prosegur,12/07/2018,2017,A Cuenta,0.0291,"3,8240"
prosegur,11/04/2018,2018,A Cuenta,0.0291,"3,8240"
prosegur,18/01/2018,2017,A Cuenta,0.0291,"3,8240"
prosegur,28/12/2017,2017,A Cuenta,0.4537,"3,8240"
prosegur,16/10/2017,2016,A Cuenta,0.0276,"3,8240"
prosegur,13/07/2017,2016,A Cuenta,0.0276,"3,8240"
prosegur,12/04/2017,2015,A Cuenta,0.0276,"3,8240"
prosegur,17/01/2017,2015,A Cuenta,0.0276,"3,8240"
prosegur,12/12/2016,2016,Extraordinario,0.1003,"3,8240"
prosegur,14/10/2016,2015,A Cuenta,0.0276,"3,8240"
prosegur,15/07/2016,2015,A Cuenta,0.0276,"3,8240"
prosegur,15/04/2016,2014,A Cuenta,0.0267,"3,8240"
prosegur,15/01/2016,2014,A Cuenta,0.0267,"3,8240"
prosegur,16/10/2015,2014,A Cuenta,0.0267,"3,8240"
prosegur,17/07/2015,2014,A Cuenta,0.0267,"3,8240"
prosegur,17/04/2015,2013,Complementario,0.0267,"3,8240"
prosegur,19/01/2015,2013,A Cuenta,0.0267,"3,8240"
prosegur,16/10/2014,2013,A Cuenta,0.0267,"3,8240"
prosegur,17/07/2014,2013,A Cuenta,0.0267,"3,8240"
prosegur,22/04/2014,2012,A Cuenta,0.0267,"3,8240"
prosegur,20/01/2014,2012,A Cuenta,0.0267,"3,8240"
prosegur,18/10/2013,2012,A Cuenta,0.0267,"3,8240"
prosegur,19/07/2013,2012,A Cuenta,0.0267,"3,8240"
prosegur,18/04/2013,2011,Complementario,0.0255,"3,8240"
prosegur,17/01/2013,2011,A Cuenta,0.0255,"3,8240"
prosegur,18/10/2012,2012,A Cuenta,0.0255,"3,8240"
prosegur,19/07/2012,2011,A Cuenta,0.0255,"3,8240"
prosegur,17/04/2012,2010,A Cuenta,0.2637,"3,8240"
prosegur,19/01/2012,2010,A Cuenta,0.2641,"3,8240"
prosegur,17/10/2011,2010,A Cuenta,0.2628,"3,8240"
prosegur,14/07/2011,2010,A Cuenta,0.2551,"3,8240"
prosegur,15/04/2011,2009,Complementario,0.2305,"3,8240"
prosegur,18/01/2011,2009,A Cuenta,0.2300,"3,8240"
prosegur,15/10/2010,2009,A Cuenta,0.2300,"3,8240"
prosegur,16/07/2010,2009,A Cuenta,0.2300,"3,8240"
prosegur,19/04/2010,2008,A Cuenta,0.2092,"3,8240"
prosegur,18/01/2010,2008,A Cuenta,0.2092,"3,8240"
prosegur,16/10/2009,2008,A Cuenta,0.2092,"3,8240"
prosegur,14/07/2009,2008,A Cuenta,0.2092,"3,8240"
prosegur,20/04/2009,2007,Complementario,0.1841,"3,8240"
prosegur,15/01/2009,2007,A Cuenta,0.1824,"3,8240"
prosegur,14/10/2008,2007,A Cuenta,0.1811,"3,8240"
prosegur,14/07/2008,2007,A Cuenta,0.1809,"3,8240"
prosegur,14/04/2008,2006,A Cuenta,0.1645,"3,8240"
prosegur,15/01/2008,2006,A Cuenta,0.1631,"3,8240"
